palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao
POR ISSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_issoSm_Prog001.mp4,POR ISSO.mp4,LOC. CONJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg
PÔR-DO-SOL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/por_de_solSm_Prog001.mp4,PÔR-DO-SOL.mp4,LOC.ADV.,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg
PORCARIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porcariaSm_Prog001.mp4,PORCARIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
PORCENTAGEM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porcentagemSm_Prog001.mp4,PORCENTAGEM.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg
PORCO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porcoSm_Prog001.mp4,PORCO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
PORCO-ESPINHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porco-espinhoSm_Prog001.mp4,PORCO-ESPINHO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
PORNOGRAFIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pornografiaSm_Prog001.mp4,PORNOGRAFIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
PORQUE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porqueSm_Prog001.mp4,PORQUE.mp4,CONJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
PORRADA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porradaSm_Prog001.mp4,PORRADA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
PORRE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porreSm_Prog001.mp4,PORRE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg37a.jpg
PORTA-MALAS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porta-malaSm_Prog001.mp4,PORTA-MALAS.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
PORTA-RETRATO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porta-retratoSm_Prog001.mp4,PORTA-RETRATO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg
PORTA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portaSm_Prog001.mp4,PORTA1.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
PORTÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portaoSm_Prog001.mp4,PORTÃO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg58.jpg
PORTÃO AUTOMÁTICO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portao_automaticoSm_Prog001.mp4,PORTÃO AUTOMÁTICO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
PORTARIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portariaSm_Prog001.mp4,PORTARIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
PORTEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porteiroSm_Prog001.mp4,PORTEIRO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
PORTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portoSm_Prog001.mp4,PORTO.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PORTO ALEGRE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porto%20alegreSm_Prog001.mp4,PORTO ALEGRE.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg
PORTO VELHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/porto_velhoSm_Prog001.mp4,PORTO VELHO.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
PORTUGAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portugalSm_Prog001.mp4,PORTUGAL.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg
PORTUGUÊS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/portuguesSm_Prog001.mp4,PORTUGUÊS.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg
POSIÇÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posicaoSm_Prog001.mp4,POSIÇÃO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg
POSITIVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/positivoSm_Prog001.mp4,POSITIVO.mp4,ADJETIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
POSSIBILIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/possibilidadeSm_Prog001.mp4,POSSIBILIDADE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
POSSÍVEL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/possivelSm_Prog001.mp4,POSSÍVEL.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
POSTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posteSm_Prog001.mp4,POSTE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
POSTERIOR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posteriorSm_Prog001.mp4,POSTERIOR.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
POSTIÇO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posticoSm_Prog001.mp4,POSTIÇO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
POSTO DE GASOLINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posto-de-gasolinaSm_Prog001.mp4,POSTO DE GASOLINA.mp4,SUBSTANTIVO,TRANPORTE/VEÍCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg
POSTO DE SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posto_de_saudeSm_Prog001.mp4,POSTO DE SAÚDE.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
POSTURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/posturaSm_Prog001.mp4,POSTURA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg
POTE1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pote1Sm_Prog001.mp4,POTE1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
POTE2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pote2Sm_Prog001.mp4,POTE2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
POTENCIAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/potencialSm_Prog001.mp4,POTENCIAL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
POTENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/potenteSm_Prog001.mp4,POTENTE.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
POUCO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pouco1Sm_Prog001.mp4,POUCO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg04.jpg
POUCO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pouco2Sm_Prog001.mp4,POUCO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg
POUPAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poupar1Sm_Prog001.mp4,POUPAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
POUPAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/poupar2Sm_Prog001.mp4,POUPAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg
POUSAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pousarSm_Prog001.mp4,POUSAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
POVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/povoSm_Prog001.mp4,POVO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
PRAÇA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praca2Sm_Prog001.mp4,PRAÇA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
PRAÇA3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praca3Sm_Prog001.mp4,PRAÇA3.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
PRAIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praiaSm_Prog001.mp4,PRAIA.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRANCHA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pranchaSm_Prog001.mp4,PRANCHA.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg
PRATA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prataSm_Prog001.mp4,PRATA.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
PRATEADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prateadoSm_Prog001.mp4,PRATEADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
PRATELEIRA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prateleiraSm_Prog001.mp4,PRATELEIRA.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
PRÁTICA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praticaSm_Prog001.mp4,PRÁTICA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRATICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/praticarSm_Prog001.mp4,PRATICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRATO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pratoSm_Prog001.mp4,PRATO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg11.jpg
PRAZER1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer1Sm_Prog001.mp4,PRAZER1.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
PRAZER2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer2Sm_Prog001.mp4,PRAZER2.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRAZER3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazer3Sm_Prog001.mp4,PRAZER3.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg55.jpg
PRAZO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazo1Sm_Prog001.mp4,PRAZO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
PRAZO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prazo2Sm_Prog001.mp4,PRAZO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
PRECÁRIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precarioSm_Prog001.mp4,PRECÁRIO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
PRECE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preceSm_Prog001.mp4,PRECE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg
PRECIOSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preciosoSm_Prog001.mp4,PRECIOSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg38.jpg
PRECIPITAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precipitarSm_Prog001.mp4,PRECIPITAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
PRECISÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precisaoSm_Prog001.mp4,PRECISÃO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg
PRECISAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precisarSm_Prog001.mp4,PRECISAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
PREÇO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precoSm_Prog001.mp4,PREÇO.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg
PRECOCE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/precoceSm_Prog001.mp4,PRECOCE.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg
PRECONCEITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preconceitoSm_Prog001.mp4,PRECONCEITO.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
PRÉDIO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/predioSm_Prog001.mp4,PRÉDIO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRÉDIO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/predio2Sm_Prog001.mp4,PRÉDIO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
PREENCHER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preencherSm_Prog001.mp4,PREENCHER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg
PREFEITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prefeitoSm_Prog001.mp4,PREFEITO.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg23.jpg
PREFEITURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prefeituraSm_Prog001.mp4,PREFEITURA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg23.jpg
PREFERIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preferirSm_Prog001.mp4,PREFERIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg
PREGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pregoSm_Prog001.mp4,PREGO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
PREGUIÇA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preguica1Sm_Prog001.mp4,PREGUIÇA1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
PREGUIÇA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preguica2Sm_Prog001.mp4,PREGUIÇA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
PREGUIÇA3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preguica3Sm_Prog001.mp4,PREGUIÇA3.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
PREJUDICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prejudicarSm_Prog001.mp4,PREJUDICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
PREJUÍZO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prejuizoSm_Prog001.mp4,PREJUÍZO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg
PREMATURO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prematuroSm_Prog001.mp4,PREMATURO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRÊMIO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/premioSm_Prog001.mp4,PRÊMIO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg11.jpg
PRÊMIO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/premio2Sm_Prog001.mp4,PRÊMIO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08b.jpg
PRENDEDOR DE ROUPAS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prendedor_de_roupasSm_Prog001.mp4,PRENDEDOR DE ROUPAS.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg23.jpg
PRENDER1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prender1Sm_Prog001.mp4,PRENDER1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
PRENDER2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prender2Sm_Prog001.mp4,PRENDER2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
PREOCUPAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preocuparSm_Prog001.mp4,PREOCUPAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
PREPARAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/prepararSm_Prog001.mp4,PREPARAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg
PRESENÇA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presencaSm_Prog001.mp4,PRESENÇA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
PRESENTE1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presente1Sm_Prog001.mp4,PRESENTE1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg23.jpg
PRESENTE2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presente2Sm_Prog001.mp4,PRESENTE2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
PRESENTE3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presente3Sm_Prog001.mp4,PRESENTE3.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRESENTEAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presentearSm_Prog001.mp4,PRESENTEAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg23.jpg
PRESERVAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/preservarSm_Prog001.mp4,PRESERVAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
PRESIDENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presidenteSm_Prog001.mp4,PRESIDENTE.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg11.jpg
PRESIDENTE DA REPÚBLICA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presidente_da_republicaSm_Prog001.mp4,PRESIDENTE DA REPÚBLICA.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
PRESIDIÁRIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presidiarioSm_Prog001.mp4,PRESIDIÁRIO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
PRESO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/presoSm_Prog001.mp4,PRESO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
PRESSA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressaSm_Prog001.mp4,PRESSA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
PRESSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressaoSm_Prog001.mp4,PRESSÃO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
PRESSENTIMENTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/pressentimentoSm_Prog001.mp4,PRESSENTIMENTO.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
